Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
2002,Suicide,Illinois,1145,9.2,12578000,0.091
2002,Suicide,Idaho,202,15.5,1342000,0.1505
2002,Suicide,Hawaii,120,9.5,1229000,0.0976
2002,Suicide,Georgia,909,11.1,8591000,0.1058
2002,Suicide,Florida,2338,13.3,16668000,0.1403
2002,Suicide,District of Columbia,31,5.2,579000,0.0535
2002,Suicide,Delaware,74,9.1,805000,0.0919
2002,Suicide,Connecticut,260,7.3,3452000,0.0753
2002,Suicide,Colorado,727,16.2,4508000,0.1613
2002,Suicide,California,3228,9.6,34964000,0.0923
2002,Suicide,Arkansas,377,14,2703000,0.1395
2002,Suicide,Arizona,886,16.6,5445000,0.1627
2002,Suicide,Alaska,132,20.8,643000,0.2053
2002,Suicide,Alabama,514,11.5,4471000,0.115
2002,Stroke,Wyoming,243,52.8,497000,0.4889
2002,Stroke,Wisconsin,3479,58.4,5445000,0.6389
2002,Stroke,West Virginia,1260,59.3,1800000,0.7
2002,Stroke,Washington,3753,66.6,6062000,0.6191
2002,Stroke,Virginia,3960,62.4,7282000,0.5438
2002,Stroke,Vermont,335,52,615000,0.5447
2002,Stroke,Utah,903,58.1,2337000,0.3864
2002,Stroke,United States,162672,57.2,287888000,0.5651
2002,Stroke,Texas,10548,63.6,21730000,0.4854
2002,Stroke,Tennessee,3980,71.6,5802000,0.686
2002,Stroke,South Dakota,518,54.9,762000,0.6798
2002,Stroke,South Carolina,2822,74.4,4105000,0.6875
2002,Stroke,Rhode Island,605,46.7,1067000,0.567
2002,Stroke,Pennsylvania,8579,55.6,12306000,0.6971
2002,Stroke,Oregon,2645,70.4,3522000,0.751
2002,Stroke,Oklahoma,2427,67.5,3486000,0.6962
2002,Stroke,Ohio,7252,60.3,11415000,0.6353
2002,Stroke,North Dakota,469,55.4,634000,0.7397
2002,Stroke,North Carolina,5259,68.8,8319000,0.6322
2002,Stroke,New York,7625,37.9,19133000,0.3985
2002,Stroke,New Mexico,715,42.2,1851000,0.3863
2002,Stroke,New Jersey,4016,44.3,8558000,0.4693
2002,Stroke,New Hampshire,627,51.3,1272000,0.4929
2002,Stroke,Nevada,976,57.7,2168000,0.4502
2002,Stroke,Nebraska,1103,55.2,1726000,0.639
2002,Stroke,Montana,639,63,910000,0.7022
2002,Stroke,Missouri,3885,63.1,5676000,0.6845
2002,Stroke,Mississippi,1926,70.9,2859000,0.6737
2002,Stroke,Minnesota,2706,51.7,5021000,0.5389
2002,Stroke,Michigan,5814,59,10044000,0.5789
2002,Stroke,Massachusetts,3559,49.2,6432000,0.5533
2002,Stroke,Maryland,2811,57.5,5434000,0.5173
2002,Stroke,Maine,823,54.5,1294000,0.636
2002,Stroke,Louisiana,2595,63.8,4465000,0.5812
2002,Stroke,Kentucky,2554,64.9,4089000,0.6246
2002,Stroke,Kansas,1845,60.4,2712000,0.6803
2002,Stroke,Iowa,2226,58.5,2931000,0.7595
2002,Stroke,Indiana,3717,61,6151000,0.6043
2002,Stroke,Illinois,7183,58.3,12578000,0.5711
2002,Stroke,Idaho,736,60.2,1342000,0.5484
2002,Stroke,Hawaii,812,62.1,1229000,0.6607
2002,Stroke,Georgia,4261,66.5,8591000,0.496
2002,Stroke,Florida,10269,46.9,16668000,0.6161
2002,Stroke,District of Columbia,279,49.7,579000,0.4819
2002,Stroke,Delaware,405,51.4,805000,0.5031
2002,Stroke,Connecticut,1861,46,3452000,0.5391
2002,Stroke,Colorado,1915,55.7,4508000,0.4248
2002,Stroke,California,17626,59.3,34964000,0.5041
2002,Stroke,Arkansas,2232,75.7,2703000,0.8257
2002,Stroke,Arizona,2535,49.1,5445000,0.4656
2002,Stroke,Alaska,158,56,643000,0.2457
2002,Stroke,Alabama,3201,71.2,4471000,0.7159
2002,Kidney disease,Wyoming,43,9.2,497000,0.0865
2002,Kidney disease,Wisconsin,852,14.5,5445000,0.1565
2002,Kidney disease,West Virginia,462,21.6,1800000,0.2567
2002,Kidney disease,Washington,306,5.4,6062000,0.0505
2002,Kidney disease,Virginia,1236,19,7282000,0.1697
2002,Kidney disease,Vermont,53,8.3,615000,0.0862
2002,Kidney disease,Utah,184,11.7,2337000,0.0787
2002,Kidney disease,United States,40974,14.4,287888000,0.1423
2002,Kidney disease,Texas,2166,12.7,21730000,0.0997
2002,Kidney disease,Tennessee,586,10.4,5802000,0.101
2002,Kidney disease,South Dakota,128,13.9,762000,0.168
2002,Kidney disease,South Carolina,781,20.1,4105000,0.1903
2002,Kidney disease,Rhode Island,142,11.2,1067000,0.1331
2002,Kidney disease,Pennsylvania,2944,19.3,12306000,0.2392
2002,Kidney disease,Oregon,266,7.2,3522000,0.0755
2002,Kidney disease,Oklahoma,500,13.9,3486000,0.1434
2002,Kidney disease,Ohio,2027,16.9,11415000,0.1776
2002,Kidney disease,North Dakota,57,6.9,634000,0.0899
2002,Kidney disease,North Carolina,1437,18.4,8319000,0.1727
2002,Kidney disease,New York,2465,12.3,19133000,0.1288
2002,Kidney disease,New Mexico,220,12.9,1851000,0.1189
2002,Kidney disease,New Jersey,1662,18.4,8558000,0.1942
2002,Kidney disease,New Hampshire,141,11.6,1272000,0.1108
2002,Kidney disease,Nevada,372,20.7,2168000,0.1716
2002,Kidney disease,Nebraska,277,14.2,1726000,0.1605
2002,Kidney disease,Montana,105,10.5,910000,0.1154
2002,Kidney disease,Missouri,1076,17.6,5676000,0.1896
2002,Kidney disease,Mississippi,580,21.2,2859000,0.2029
2002,Kidney disease,Minnesota,649,12.6,5021000,0.1293
2002,Kidney disease,Michigan,1618,16.4,10044000,0.1611
2002,Kidney disease,Massachusetts,1297,18.1,6432000,0.2016
2002,Kidney disease,Maryland,630,12.6,5434000,0.1159
2002,Kidney disease,Maine,232,15.4,1294000,0.1793
2002,Kidney disease,Louisiana,983,23.9,4465000,0.2202
2002,Kidney disease,Kentucky,813,20.4,4089000,0.1988
2002,Kidney disease,Kansas,517,17.3,2712000,0.1906
2002,Kidney disease,Iowa,261,7.1,2931000,0.089
2002,Kidney disease,Indiana,1222,20.1,6151000,0.1987
2002,Kidney disease,Illinois,2328,19,12578000,0.1851
2002,Kidney disease,Idaho,86,7,1342000,0.0641
2002,Kidney disease,Hawaii,136,10.3,1229000,0.1107
2002,Kidney disease,Georgia,1335,20.4,8591000,0.1554
2002,Kidney disease,Florida,2201,10.2,16668000,0.132
2002,Kidney disease,District of Columbia,70,12.5,579000,0.1209
2002,Kidney disease,Delaware,117,14.5,805000,0.1453
2002,Kidney disease,Connecticut,554,14,3452000,0.1605
2002,Kidney disease,Colorado,417,11.9,4508000,0.0925
2002,Kidney disease,California,2164,7.2,34964000,0.0619
2002,Kidney disease,Arkansas,601,20.4,2703000,0.2223
2002,Kidney disease,Arizona,622,11.9,5445000,0.1142
2002,Kidney disease,Alaska,21,6.8,643000,0.0327
2002,Kidney disease,Alabama,1032,22.8,4471000,0.2308
2002,Influenza and pneumonia,Wyoming,135,29.4,497000,0.2716
2002,Influenza and pneumonia,Wisconsin,1291,21.4,5445000,0.2371
2002,Influenza and pneumonia,West Virginia,427,20.3,1800000,0.2372
2002,Influenza and pneumonia,Washington,907,16,6062000,0.1496
2002,Influenza and pneumonia,Virginia,1480,23.7,7282000,0.2032
2002,Influenza and pneumonia,Vermont,111,17.1,615000,0.1805
2002,Influenza and pneumonia,Utah,424,27.4,2337000,0.1814
2002,Influenza and pneumonia,United States,65681,23.2,287888000,0.2281
2002,Influenza and pneumonia,Texas,3673,22.3,21730000,0.169
2002,Influenza and pneumonia,Tennessee,1710,31,5802000,0.2947
2002,Influenza and pneumonia,South Dakota,240,25.4,762000,0.315
2002,Influenza and pneumonia,South Carolina,910,24.6,4105000,0.2217
2002,Influenza and pneumonia,Rhode Island,319,24.4,1067000,0.299
2002,Influenza and pneumonia,Pennsylvania,2957,19.1,12306000,0.2403
2002,Influenza and pneumonia,Oregon,666,17.7,3522000,0.1891
2002,Influenza and pneumonia,Oklahoma,914,25.5,3486000,0.2622
2002,Influenza and pneumonia,Ohio,2487,20.8,11415000,0.2179
2002,Influenza and pneumonia,North Dakota,162,18.7,634000,0.2555
2002,Influenza and pneumonia,North Carolina,1898,25.1,8319000,0.2282
2002,Influenza and pneumonia,New York,5368,26.6,19133000,0.2806
2002,Influenza and pneumonia,New Mexico,372,22.3,1851000,0.201
2002,Influenza and pneumonia,New Jersey,1973,21.8,8558000,0.2305
2002,Influenza and pneumonia,New Hampshire,237,19.4,1272000,0.1863
2002,Influenza and pneumonia,Nevada,368,22.5,2168000,0.1697
2002,Influenza and pneumonia,Nebraska,418,20.6,1726000,0.2422
2002,Influenza and pneumonia,Montana,255,25.2,910000,0.2802
2002,Influenza and pneumonia,Missouri,1619,26.2,5676000,0.2852
2002,Influenza and pneumonia,Mississippi,801,29.8,2859000,0.2802
2002,Influenza and pneumonia,Minnesota,900,16.9,5021000,0.1792
2002,Influenza and pneumonia,Michigan,2029,20.6,10044000,0.202
2002,Influenza and pneumonia,Massachusetts,2087,28.6,6432000,0.3245
2002,Influenza and pneumonia,Maryland,1121,23.1,5434000,0.2063
2002,Influenza and pneumonia,Maine,317,20.9,1294000,0.245
2002,Influenza and pneumonia,Louisiana,956,24,4465000,0.2141
2002,Influenza and pneumonia,Kentucky,1236,31.5,4089000,0.3023
2002,Influenza and pneumonia,Kansas,698,22.7,2712000,0.2574
2002,Influenza and pneumonia,Iowa,942,24.4,2931000,0.3214
2002,Influenza and pneumonia,Indiana,1360,22.3,6151000,0.2211
2002,Influenza and pneumonia,Illinois,2940,23.7,12578000,0.2337
2002,Influenza and pneumonia,Idaho,265,21.7,1342000,0.1975
2002,Influenza and pneumonia,Hawaii,246,18.9,1229000,0.2002
2002,Influenza and pneumonia,Georgia,1791,28.5,8591000,0.2085
2002,Influenza and pneumonia,Florida,3290,15.1,16668000,0.1974
2002,Influenza and pneumonia,District of Columbia,81,14.5,579000,0.1399
2002,Influenza and pneumonia,Delaware,168,21.4,805000,0.2087
2002,Influenza and pneumonia,Connecticut,888,21.5,3452000,0.2572
2002,Influenza and pneumonia,Colorado,752,21.9,4508000,0.1668
2002,Influenza and pneumonia,California,8128,27.5,34964000,0.2325
2002,Influenza and pneumonia,Arkansas,776,26.4,2703000,0.2871
2002,Influenza and pneumonia,Arizona,1319,25.6,5445000,0.2422
2002,Influenza and pneumonia,Alaska,51,19.5,643000,0.0793
2002,Influenza and pneumonia,Alabama,1218,27.4,4471000,0.2724
2002,Heart disease,Wyoming,1005,214.5,497000,2.0221
2002,Heart disease,Wisconsin,12923,218.8,5445000,2.3734
2002,Heart disease,West Virginia,6189,291.2,1800000,3.4383
2002,Heart disease,Washington,11141,196.4,6062000,1.8378
2002,Heart disease,Virginia,14952,230,7282000,2.0533
2002,Heart disease,Vermont,1370,212,615000,2.2276
2002,Heart disease,Utah,2977,188.6,2337000,1.2739
2002,Heart disease,United States,696947,244.6,287888000,2.4209
2002,Heart disease,Texas,43452,256.3,21730000,1.9996
2002,Heart disease,Tennessee,16226,287.3,5802000,2.7966
2002,Heart disease,South Dakota,1937,212.1,762000,2.542
2002,Heart disease,South Carolina,9659,249.4,4105000,2.353
2002,Heart disease,Rhode Island,3109,243.6,1067000,2.9138
2002,Heart disease,Pennsylvania,38852,254.7,12306000,3.1572
2002,Heart disease,Oregon,7262,194.2,3522000,2.0619
2002,Heart disease,Oklahoma,11230,311.3,3486000,3.2215
2002,Heart disease,Ohio,31388,261.2,11415000,2.7497
2002,Heart disease,North Dakota,1623,203.1,634000,2.5599
2002,Heart disease,North Carolina,18524,237.6,8319000,2.2267
2002,Heart disease,New York,56672,281.4,19133000,2.962
2002,Heart disease,New Mexico,3360,196.4,1851000,1.8152
2002,Heart disease,New Jersey,22510,248.6,8558000,2.6303
2002,Heart disease,New Hampshire,2776,225,1272000,2.1824
2002,Heart disease,Nevada,4421,247.5,2168000,2.0392
2002,Heart disease,Nebraska,4242,215.5,1726000,2.4577
2002,Heart disease,Montana,1944,192.8,910000,2.1363
2002,Heart disease,Missouri,16708,272.7,5676000,2.9436
2002,Heart disease,Mississippi,9061,332.6,2859000,3.1693
2002,Heart disease,Minnesota,8602,165.9,5021000,1.7132
2002,Heart disease,Michigan,26659,269.6,10044000,2.6542
2002,Heart disease,Massachusetts,14736,205.5,6432000,2.291
2002,Heart disease,Maryland,12008,242.4,5434000,2.2098
2002,Heart disease,Maine,3170,210.6,1294000,2.4498
2002,Heart disease,Louisiana,11185,272.4,4465000,2.505
2002,Heart disease,Kentucky,11696,292.2,4089000,2.8604
2002,Heart disease,Kansas,6680,223.2,2712000,2.4631
2002,Heart disease,Iowa,8181,221.5,2931000,2.7912
2002,Heart disease,Indiana,15321,250.9,6151000,2.4908
2002,Heart disease,Illinois,30821,250.2,12578000,2.4504
2002,Heart disease,Idaho,2532,205.2,1342000,1.8867
2002,Heart disease,Hawaii,2512,191.8,1229000,2.0439
2002,Heart disease,Georgia,17529,265.8,8591000,2.0404
2002,Heart disease,Florida,49235,226.1,16668000,2.9539
2002,Heart disease,District of Columbia,1666,296.6,579000,2.8774
2002,Heart disease,Delaware,1918,239.9,805000,2.3826
2002,Heart disease,Connecticut,8815,219.3,3452000,2.5536
2002,Heart disease,Colorado,6425,182.7,4508000,1.4252
2002,Heart disease,California,68797,230.4,34964000,1.9677
2002,Heart disease,Arkansas,8330,282.8,2703000,3.0818
2002,Heart disease,Arizona,10852,207.9,5445000,1.993
2002,Heart disease,Alaska,567,169.3,643000,0.8818
2002,Heart disease,Alabama,13197,291.3,4471000,2.9517
2002,Diabetes,Wyoming,145,30.5,497000,0.2918
2002,Diabetes,Wisconsin,1353,23.4,5445000,0.2485
2002,Diabetes,West Virginia,846,39.5,1800000,0.47
2002,Diabetes,Washington,1494,26.3,6062000,0.2465
2002,Diabetes,Virginia,1558,23.2,7282000,0.214
2002,Diabetes,Vermont,174,27,615000,0.2829
2002,Diabetes,Utah,514,31.8,2337000,0.2199
2002,Diabetes,United States,73249,25.6,287888000,0.2544
2002,Diabetes,Texas,5654,32.3,21730000,0.2602
2002,Diabetes,Tennessee,1749,30.5,5802000,0.3014
2002,Diabetes,South Dakota,195,22.8,762000,0.2559
2002,Diabetes,South Carolina,1112,27.8,4105000,0.2709
2002,Diabetes,Rhode Island,263,21.5,1067000,0.2465
2002,Diabetes,Pennsylvania,3708,24.8,12306000,0.3013
2002,Diabetes,Oregon,1041,28.2,3522000,0.2956
2002,Diabetes,Oklahoma,1064,29.5,3486000,0.3052
2002,Diabetes,Ohio,3846,32,11415000,0.3369
2002,Diabetes,North Dakota,214,27.1,634000,0.3375
2002,Diabetes,North Carolina,2205,27.6,8319000,0.2651
2002,Diabetes,New York,3934,19.7,19133000,0.2056
2002,Diabetes,New Mexico,582,33,1851000,0.3144
2002,Diabetes,New Jersey,2532,28.1,8558000,0.2959
2002,Diabetes,New Hampshire,311,25,1272000,0.2445
2002,Diabetes,Nevada,343,17.5,2168000,0.1582
2002,Diabetes,Nebraska,393,20.8,1726000,0.2277
2002,Diabetes,Montana,210,21.1,910000,0.2308
2002,Diabetes,Missouri,1625,26.8,5676000,0.2863
2002,Diabetes,Mississippi,671,24.4,2859000,0.2347
2002,Diabetes,Minnesota,1317,26,5021000,0.2623
2002,Diabetes,Michigan,2785,28,10044000,0.2773
2002,Diabetes,Massachusetts,1423,20.4,6432000,0.2212
2002,Diabetes,Maryland,1519,30.1,5434000,0.2795
2002,Diabetes,Maine,404,27.1,1294000,0.3122
2002,Diabetes,Louisiana,1774,42.3,4465000,0.3973
2002,Diabetes,Kentucky,1265,31.1,4089000,0.3094
2002,Diabetes,Kansas,765,26.4,2712000,0.2821
2002,Diabetes,Iowa,734,20.8,2931000,0.2504
2002,Diabetes,Indiana,1688,27.6,6151000,0.2744
2002,Diabetes,Illinois,3011,24.6,12578000,0.2394
2002,Diabetes,Idaho,322,26.1,1342000,0.2399
2002,Diabetes,Hawaii,204,15.5,1229000,0.166
2002,Diabetes,Georgia,1576,23.1,8591000,0.1834
2002,Diabetes,Florida,4583,21.5,16668000,0.275
2002,Diabetes,District of Columbia,191,34.1,579000,0.3299
2002,Diabetes,Delaware,215,26.1,805000,0.2671
2002,Diabetes,Connecticut,675,17.3,3452000,0.1955
2002,Diabetes,Colorado,659,18,4508000,0.1462
2002,Diabetes,California,6807,22.5,34964000,0.1947
2002,Diabetes,Arkansas,793,27,2703000,0.2934
2002,Diabetes,Arizona,1231,23,5445000,0.2261
2002,Diabetes,Alaska,86,22,643000,0.1337
2002,Diabetes,Alabama,1486,32.3,4471000,0.3324
2002,Cancer,Wyoming,859,177.1,497000,1.7284
2002,Cancer,Wisconsin,10828,189.6,5445000,1.9886
2002,Cancer,West Virginia,4652,215.2,1800000,2.5844
2002,Cancer,Washington,10858,190.6,6062000,1.7912
2002,Cancer,Virginia,13602,200,7282000,1.8679
2002,Cancer,Vermont,1224,188.3,615000,1.9902
2002,Cancer,Utah,2376,144.4,2337000,1.0167
2002,Cancer,United States,557271,194.3,287888000,1.9357
2002,Cancer,Texas,34164,192.2,21730000,1.5722
2002,Cancer,Tennessee,12518,214.6,5802000,2.1575
2002,Cancer,South Dakota,1562,183.3,762000,2.0499
2002,Cancer,South Carolina,8333,205.8,4105000,2.03
2002,Cancer,Rhode Island,2404,199.3,1067000,2.253
2002,Cancer,Pennsylvania,29849,201.9,12306000,2.4256
2002,Cancer,Oregon,7249,197.3,3522000,2.0582
2002,Cancer,Oklahoma,7474,205.7,3486000,2.144
2002,Cancer,Ohio,25173,209,11415000,2.2053
2002,Cancer,North Dakota,1293,175.5,634000,2.0394
2002,Cancer,North Carolina,16210,199.9,8319000,1.9486
2002,Cancer,New York,36661,184.4,19133000,1.9161
2002,Cancer,New Mexico,3067,173.2,1851000,1.6569
2002,Cancer,New Jersey,17827,198.1,8558000,2.0831
2002,Cancer,New Hampshire,2529,201.8,1272000,1.9882
2002,Cancer,Nevada,3937,201.3,2168000,1.816
2002,Cancer,Nebraska,3433,186.1,1726000,1.989
2002,Cancer,Montana,1911,191.1,910000,2.1
2002,Cancer,Missouri,12322,204.1,5676000,2.1709
2002,Cancer,Mississippi,6069,218.8,2859000,2.1228
2002,Cancer,Minnesota,9210,185.3,5021000,1.8343
2002,Cancer,Michigan,19985,199.9,10044000,1.9897
2002,Cancer,Massachusetts,13914,201.4,6432000,2.1632
2002,Cancer,Maryland,10395,202.2,5434000,1.913
2002,Cancer,Maine,3206,214.9,1294000,2.4776
2002,Cancer,Louisiana,9441,222.8,4465000,2.1144
2002,Cancer,Kentucky,9438,228.6,4089000,2.3081
2002,Cancer,Kansas,5362,188.7,2712000,1.9771
2002,Cancer,Iowa,6473,189.3,2931000,2.2085
2002,Cancer,Indiana,12865,209.7,6151000,2.0915
2002,Cancer,Illinois,24737,202.8,12578000,1.9667
2002,Cancer,Idaho,2138,172.3,1342000,1.5931
2002,Cancer,Hawaii,1945,147.2,1229000,1.5826
2002,Cancer,Georgia,13975,200,8591000,1.6267
2002,Cancer,Florida,39140,183.8,16668000,2.3482
2002,Cancer,District of Columbia,1298,231.8,579000,2.2418
2002,Cancer,Delaware,1621,194.8,805000,2.0137
2002,Cancer,Connecticut,7163,186.3,3452000,2.075
2002,Cancer,Colorado,6384,173.7,4508000,1.4161
2002,Cancer,California,54143,177.3,34964000,1.5485
2002,Cancer,Arkansas,6282,212.8,2703000,2.3241
2002,Cancer,Arizona,9359,173.2,5445000,1.7188
2002,Cancer,Alaska,715,189.8,643000,1.112
2002,Cancer,Alabama,9698,208.3,4471000,2.1691
2002,CLRD,Wyoming,324,68.7,497000,0.6519
2002,CLRD,Wisconsin,2335,40.2,5445000,0.4288
2002,CLRD,West Virginia,1228,56.6,1800000,0.6822
2002,CLRD,Washington,2721,48.6,6062000,0.4489
2002,CLRD,Virginia,2752,42.2,7282000,0.3779
2002,CLRD,Vermont,276,43.1,615000,0.4488
2002,CLRD,Utah,603,38.1,2337000,0.258
2002,CLRD,United States,124816,43.9,287888000,0.4336
2002,CLRD,Texas,7720,45.7,21730000,0.3553
2002,CLRD,Tennessee,3011,52.7,5802000,0.519
2002,CLRD,South Dakota,383,43.2,762000,0.5026
2002,CLRD,South Carolina,1889,48.1,4105000,0.4602
2002,CLRD,Rhode Island,521,41.5,1067000,0.4883
2002,CLRD,Pennsylvania,6017,39.3,12306000,0.4889
2002,CLRD,Oregon,1845,50.2,3522000,0.5239
2002,CLRD,Oklahoma,1988,54.8,3486000,0.5703
2002,CLRD,Ohio,6063,50.2,11415000,0.5311
2002,CLRD,North Dakota,322,41.8,634000,0.5079
2002,CLRD,North Carolina,3674,46.6,8319000,0.4416
2002,CLRD,New York,6966,34.9,19133000,0.3641
2002,CLRD,New Mexico,857,49.7,1851000,0.463
2002,CLRD,New Jersey,2885,32,8558000,0.3371
2002,CLRD,New Hampshire,577,47.4,1272000,0.4536
2002,CLRD,Nevada,1174,65.9,2168000,0.5415
2002,CLRD,Nebraska,934,49.1,1726000,0.5411
2002,CLRD,Montana,576,57.8,910000,0.633
2002,CLRD,Missouri,2867,47.2,5676000,0.5051
2002,CLRD,Mississippi,1378,50.3,2859000,0.482
2002,CLRD,Minnesota,1971,39.2,5021000,0.3926
2002,CLRD,Michigan,4431,44.8,10044000,0.4412
2002,CLRD,Massachusetts,2745,38.9,6432000,0.4268
2002,CLRD,Maryland,1944,39.4,5434000,0.3577
2002,CLRD,Maine,791,52.9,1294000,0.6113
2002,CLRD,Louisiana,1696,41.2,4465000,0.3798
2002,CLRD,Kentucky,2401,59.3,4089000,0.5872
2002,CLRD,Kansas,1367,47.2,2712000,0.5041
2002,CLRD,Iowa,1580,44.4,2931000,0.5391
2002,CLRD,Indiana,3138,51.5,6151000,0.5102
2002,CLRD,Illinois,4827,39.6,12578000,0.3838
2002,CLRD,Idaho,595,48.7,1342000,0.4434
2002,CLRD,Hawaii,265,20,1229000,0.2156
2002,CLRD,Georgia,3163,48.1,8591000,0.3682
2002,CLRD,Florida,9062,40.9,16668000,0.5437
2002,CLRD,District of Columbia,133,23.7,579000,0.2297
2002,CLRD,Delaware,350,43.3,805000,0.4348
2002,CLRD,Connecticut,1453,36.9,3452000,0.4209
2002,CLRD,Colorado,1848,53,4508000,0.4099
2002,CLRD,California,12684,42.6,34964000,0.3628
2002,CLRD,Arkansas,1441,48.5,2703000,0.5331
2002,CLRD,Arizona,2575,48.4,5445000,0.4729
2002,CLRD,Alaska,142,47.5,643000,0.2208
2002,CLRD,Alabama,2328,50.7,4471000,0.5207
2002,Alzheimer's disease,Wyoming,122,27,497000,0.2455
2002,Alzheimer's disease,Wisconsin,1344,22,5445000,0.2468
2002,Alzheimer's disease,West Virginia,405,19.2,1800000,0.225
2002,Alzheimer's disease,Washington,2195,39,6062000,0.3621
2002,Alzheimer's disease,Virginia,1368,22.4,7282000,0.1879
2002,Alzheimer's disease,Vermont,163,25.2,615000,0.265
2002,Alzheimer's disease,Utah,303,19.9,2337000,0.1297
2002,Alzheimer's disease,United States,58866,20.8,287888000,0.2045
2002,Alzheimer's disease,Texas,3793,23.9,21730000,0.1746
2002,Alzheimer's disease,Tennessee,1299,24,5802000,0.2239
2002,Alzheimer's disease,South Dakota,167,17,762000,0.2192
2002,Alzheimer's disease,South Carolina,967,27.1,4105000,0.2356
2002,Alzheimer's disease,Rhode Island,264,19.5,1067000,0.2474
2002,Alzheimer's disease,Pennsylvania,2823,17.8,12306000,0.2294
2002,Alzheimer's disease,Oregon,1124,29.6,3522000,0.3191
2002,Alzheimer's disease,Oklahoma,754,21.1,3486000,0.2163
2002,Alzheimer's disease,Ohio,2599,21.7,11415000,0.2277
2002,Alzheimer's disease,North Dakota,294,33.7,634000,0.4637
2002,Alzheimer's disease,North Carolina,1962,26.6,8319000,0.2358
2002,Alzheimer's disease,New York,1803,8.9,19133000,0.0942
2002,Alzheimer's disease,New Mexico,325,19.9,1851000,0.1756
2002,Alzheimer's disease,New Jersey,1522,16.7,8558000,0.1778
2002,Alzheimer's disease,New Hampshire,311,25.6,1272000,0.2445
2002,Alzheimer's disease,Nevada,253,17.3,2168000,0.1167
2002,Alzheimer's disease,Nebraska,460,22.3,1726000,0.2665
2002,Alzheimer's disease,Montana,285,27.9,910000,0.3132
2002,Alzheimer's disease,Missouri,1187,19,5676000,0.2091
2002,Alzheimer's disease,Mississippi,574,21.6,2859000,0.2008
2002,Alzheimer's disease,Minnesota,1192,22.3,5021000,0.2374
2002,Alzheimer's disease,Michigan,1958,20,10044000,0.1949
2002,Alzheimer's disease,Massachusetts,1570,21.2,6432000,0.2441
2002,Alzheimer's disease,Maryland,866,18.4,5434000,0.1594
2002,Alzheimer's disease,Maine,513,33.6,1294000,0.3964
2002,Alzheimer's disease,Louisiana,1111,28.5,4465000,0.2488
2002,Alzheimer's disease,Kentucky,1013,26.3,4089000,0.2477
2002,Alzheimer's disease,Kansas,755,24.1,2712000,0.2784
2002,Alzheimer's disease,Iowa,899,22.6,2931000,0.3067
2002,Alzheimer's disease,Indiana,1475,24.3,6151000,0.2398
2002,Alzheimer's disease,Illinois,2398,19.3,12578000,0.1907
2002,Alzheimer's disease,Idaho,318,26.1,1342000,0.237
2002,Alzheimer's disease,Hawaii,141,10.9,1229000,0.1147
2002,Alzheimer's disease,Georgia,1525,25.5,8591000,0.1775
2002,Alzheimer's disease,Florida,4052,18.1,16668000,0.2431
2002,Alzheimer's disease,District of Columbia,107,19,579000,0.1848
2002,Alzheimer's disease,Delaware,128,16.7,805000,0.159
2002,Alzheimer's disease,Connecticut,570,13.6,3452000,0.1651
2002,Alzheimer's disease,Colorado,954,29,4508000,0.2116
2002,Alzheimer's disease,California,5421,18.6,34964000,0.155
2002,Alzheimer's disease,Arkansas,551,18.6,2703000,0.2038
2002,Alzheimer's disease,Arizona,1433,28.7,5445000,0.2632
2002,Alzheimer's disease,Alaska,61,25.8,643000,0.0949
2002,Alzheimer's disease,Alabama,1189,27,4471000,0.2659
2002,All causes,Wyoming,4174,878.2,497000,8.3984
2002,All causes,Wisconsin,46981,806.1,5445000,8.6283
2002,All causes,West Virginia,21016,999,1800000,11.6756
2002,All causes,Washington,45338,795,6062000,7.479
2002,All causes,Virginia,57196,865.9,7282000,7.8544
2002,All causes,Vermont,5075,786.8,615000,8.252
2002,All causes,Utah,13116,794,2337000,5.6123
2002,All causes,United States,2443387,855.9,287888000,8.4873
2002,All causes,Texas,155524,888.4,21730000,7.1571
2002,All causes,Tennessee,56606,995.3,5802000,9.7563
2002,All causes,South Dakota,6898,778.6,762000,9.0525
2002,All causes,South Carolina,37736,964.3,4105000,9.1927
2002,All causes,Rhode Island,10246,823,1067000,9.6026
2002,All causes,Pennsylvania,130223,874.1,12306000,10.5821
2002,All causes,Oregon,31119,839.6,3522000,8.8356
2002,All causes,Oklahoma,35502,986.4,3486000,10.1842
2002,All causes,Ohio,109766,916.7,11415000,9.6159
2002,All causes,North Dakota,5892,755.5,634000,9.2934
2002,All causes,North Carolina,72027,912.6,8319000,8.6581
2002,All causes,New York,158118,791.4,19133000,8.2642
2002,All causes,New Mexico,14344,823.8,1851000,7.7493
2002,All causes,New Jersey,74009,821.7,8558000,8.6479
2002,All causes,New Hampshire,9853,796,1272000,7.7461
2002,All causes,Nevada,16927,922.3,2168000,7.8077
2002,All causes,Nebraska,15738,820.2,1726000,9.1182
2002,All causes,Montana,8506,854.4,910000,9.3473
2002,All causes,Missouri,55940,922.3,5676000,9.8555
2002,All causes,Mississippi,28853,1051.6,2859000,10.092
2002,All causes,Minnesota,38510,751.3,5021000,7.6698
2002,All causes,Michigan,87795,885.7,10044000,8.741
2002,All causes,Massachusetts,56928,806,6432000,8.8507
2002,All causes,Maryland,43970,872.3,5434000,8.0916
